zip_code,state,latitude,longitude,zipcode,relative_income,relative_income_dispersion,income_category,inequality_category,income_lambda,inequality_lambda
28428,NC,34.04,-77.89,28428,56779.833333333336,51390.148294849925,Upper Medium Income,High Inequality,4,3
28327,NC,35.34,-79.41,28327,93401.16666666669,60311.90799308762,Upper Medium Income,High Inequality,4,3
28020,NC,35.51,-81.61,28020,7883.833333333333,4749.574945894282,Lower Medium Income,Low Inequality,3,1
28717,NC,35.1,-83.09,28717,23255.5,31143.303484055767,Upper Medium Income,Moderate Inequality,4,2
28429,NC,34.35,-77.9,28429,40383.16666666666,15518.560724714993,Upper Medium Income,Moderate Inequality,4,2
28520,NC,35.0,-76.32,28520,853.0,904.2773910697978,Lower Medium Income,Low Inequality,3,1
28718,NC,35.14,-82.64,28718,3036.833333333333,3280.951716600942,Lower Medium Income,Low Inequality,3,1
28430,NC,34.32,-78.92,28430,6190.166666666667,4870.895253099441,Lower Medium Income,Low Inequality,3,1
28431,NC,34.32,-78.82,28431,18383.666666666668,7096.596639704603,Upper Medium Income,Moderate Inequality,4,2
28202,NC,35.19,-80.83,28202,164283.0,149204.14406443274,High Income,High Inequality,5,3
28203,NC,35.19,-80.83,28203,260089.0,349184.6643906344,Very High Income,High Inequality,6,3
28204,NC,35.19,-80.83,28204,92382.33333333331,96664.94744976932,Upper Medium Income,High Inequality,4,3
28205,NC,35.19,-80.83,28205,314327.8333333333,223278.81699652268,Very High Income,High Inequality,6,3
28206,NC,35.19,-80.83,28206,49072.16666666666,17759.44908398531,Upper Medium Income,Moderate Inequality,4,2
28207,NC,35.19,-80.83,28207,461950.5,1050566.176822907,Very High Income,High Inequality,6,3
28208,NC,35.19,-80.83,28208,123804.16666666669,48000.41537077223,Upper Medium Income,High Inequality,4,3
28209,NC,35.19,-80.83,28209,303414.0,413690.9438085393,Very High Income,High Inequality,6,3
28210,NC,35.19,-80.83,28210,493104.8333333333,656155.5202622063,Very High Income,High Inequality,6,3
28211,NC,35.19,-80.83,28211,634824.8333333334,1230004.9125513958,Very High Income,High Inequality,6,3
28212,NC,35.19,-80.83,28212,106074.66666666669,65897.72418123913,Upper Medium Income,High Inequality,4,3
28213,NC,35.19,-80.83,28213,147645.5,63048.97561657921,High Income,High Inequality,5,3
28214,NC,35.19,-80.83,28214,187070.16666666663,62360.896476611575,High Income,High Inequality,5,3
28215,NC,35.19,-80.83,28215,240612.5,83884.0939171426,Very High Income,High Inequality,6,3
28216,NC,35.19,-80.83,28216,228605.0,72862.89765031308,Very High Income,High Inequality,6,3
28217,NC,35.19,-80.83,28217,96471.33333333331,35341.13134955737,Upper Medium Income,Moderate Inequality,4,2
28226,NC,35.19,-80.83,28226,523284.1666666667,829391.0588443589,Very High Income,High Inequality,6,3
28227,NC,35.19,-80.83,28227,286421.6666666667,132739.76012885766,Very High Income,High Inequality,6,3
28262,NC,35.19,-80.83,28262,177880.5,63208.34090766819,High Income,High Inequality,5,3
28269,NC,35.19,-80.83,28269,393635.6666666667,175753.53783598973,Very High Income,High Inequality,6,3
28270,NC,35.19,-80.83,28270,347360.3333333333,473911.79513604287,Very High Income,High Inequality,6,3
28273,NC,35.19,-80.83,28273,186006.5,87403.43789748776,High Income,High Inequality,5,3
28277,NC,35.19,-80.83,28277,774611.0,1011068.4197190612,Very High Income,High Inequality,6,3
28278,NC,35.19,-80.83,28278,283047.1666666667,248891.5668313546,Very High Income,High Inequality,6,3
28719,NC,35.47,-83.31,28719,31574.166666666668,13533.68821004336,Upper Medium Income,Moderate Inequality,4,2
28021,NC,35.38,-81.38,28021,53404.16666666666,20944.531653075144,Upper Medium Income,Moderate Inequality,4,2
28023,NC,35.57,-80.58,28023,66716.33333333333,29629.56048723414,Upper Medium Income,Moderate Inequality,4,2
28521,NC,34.82,-77.74,28521,7128.166666666667,5142.751108761406,Lower Medium Income,Low Inequality,3,1
28432,NC,34.2,-78.79,28432,6234.666666666667,4469.510562317385,Lower Medium Income,Low Inequality,3,1
28433,NC,34.48,-78.65,28433,13838.5,9815.044671319638,Upper Medium Income,Moderate Inequality,4,2
28328,NC,35.0,-78.33,28328,86002.0,22183.83041767134,Upper Medium Income,Moderate Inequality,4,2
28721,NC,35.53,-82.91,28721,45743.833333333336,16653.380046304916,Upper Medium Income,Moderate Inequality,4,2
28722,NC,35.24,-82.2,28722,32823.166666666664,15958.870203327888,Upper Medium Income,Moderate Inequality,4,2
28025,NC,35.4,-80.59,28025,267298.0,123224.99860823696,Very High Income,High Inequality,6,3
28027,NC,35.4,-80.59,28027,455240.0,315669.10966896964,Very High Income,High Inequality,6,3
28031,NC,35.48,-80.86,28031,421466.6666666667,650184.5226006742,Very High Income,High Inequality,6,3
28434,NC,34.42,-78.46,28434,3386.833333333333,2144.079794845953,Lower Medium Income,Low Inequality,3,1
28523,NC,35.18,-77.32,28523,9339.5,7222.748389636731,Lower Medium Income,Moderate Inequality,3,2
28032,NC,35.23,-81.07,28032,23472.166666666668,19221.489488764044,Upper Medium Income,Moderate Inequality,4,2
28033,NC,35.42,-81.3,28033,11471.5,7954.594716263048,Upper Medium Income,Moderate Inequality,4,2
28723,NC,35.31,-83.17,28723,25039.33333333333,7652.002029970108,Upper Medium Income,Moderate Inequality,4,2
28435,NC,34.46,-78.1,28435,7442.166666666667,4788.889700824887,Lower Medium Income,Low Inequality,3,1
28034,NC,35.31,-81.17,28034,72505.5,31034.71222196204,Upper Medium Income,Moderate Inequality,4,2
28036,NC,35.49,-80.84,28036,269197.5,428563.153447307,Very High Income,High Inequality,6,3
28524,NC,34.94,-76.48,28524,1293.6666666666667,1447.1213724724912,Lower Medium Income,Low Inequality,3,1
28525,NC,35.15,-77.69,28525,10566.333333333334,6606.231321007967,Upper Medium Income,Low Inequality,4,1
28436,NC,34.33,-78.18,28436,7434.166666666667,5488.304962979614,Lower Medium Income,Low Inequality,3,1
28037,NC,35.53,-81.03,28037,248500.0,266593.87485986995,Very High Income,High Inequality,6,3
28526,NC,35.21,-77.43,28526,7295.666666666667,4966.763721646789,Lower Medium Income,Low Inequality,3,1
28333,NC,35.27,-78.03,28333,30052.166666666668,17280.060525549867,Upper Medium Income,Moderate Inequality,4,2
28334,NC,35.31,-78.61,28334,94141.83333333331,31389.21775015533,Upper Medium Income,Moderate Inequality,4,2
28726,NC,35.28,-82.41,28726,9643.0,6327.984924128692,Lower Medium Income,Low Inequality,3,1
28337,NC,34.62,-78.61,28337,34456.833333333336,9875.70107722316,Upper Medium Income,Moderate Inequality,4,2
28040,NC,35.32,-81.75,28040,24174.666666666668,9935.599481997384,Upper Medium Income,Moderate Inequality,4,2
28338,NC,35.07,-79.76,28338,13502.5,9999.497162357717,Upper Medium Income,Moderate Inequality,4,2
28594,NC,34.66,-77.02,28594,46580.333333333336,51032.81928981258,Upper Medium Income,High Inequality,4,3
28527,NC,35.29,-77.03,28527,5142.666666666667,4053.194476788237,Lower Medium Income,Low Inequality,3,1
28339,NC,35.32,-78.67,28339,21661.666666666668,9080.135057732714,Upper Medium Income,Moderate Inequality,4,2
28729,NC,35.31,-82.59,28729,19034.166666666668,8013.739437158328,Upper Medium Income,Moderate Inequality,4,2
28438,NC,34.4,-78.9,28438,5343.0,4074.528193545849,Lower Medium Income,Low Inequality,3,1
28439,NC,34.31,-79.03,28439,3338.833333333333,2028.9149234668928,Lower Medium Income,Low Inequality,3,1
28340,NC,34.49,-79.11,28340,24042.0,12348.333085886532,Upper Medium Income,Moderate Inequality,4,2
28730,NC,35.52,-82.4,28730,70381.83333333333,63364.39557485471,Upper Medium Income,High Inequality,4,3
28341,NC,35.11,-78.13,28341,12711.166666666666,4384.009051845887,Upper Medium Income,Low Inequality,4,1
28301,NC,35.05,-78.87,28301,38081.833333333336,15727.153619351044,Upper Medium Income,Moderate Inequality,4,2
28303,NC,35.05,-78.87,28303,143468.16666666666,70100.38350941218,High Income,High Inequality,5,3
28304,NC,35.05,-78.87,28304,125828.0,48921.12489712394,Upper Medium Income,High Inequality,4,3
28305,NC,35.05,-78.87,28305,48182.833333333336,55495.00090068173,Upper Medium Income,High Inequality,4,3
28306,NC,35.05,-78.87,28306,172632.16666666666,72424.8119843377,High Income,High Inequality,5,3
28307,NC,35.13,-79.0,28307,35300.5,24788.003128529737,Upper Medium Income,Moderate Inequality,4,2
28311,NC,35.05,-78.87,28311,143311.16666666666,51724.95784596317,High Income,High Inequality,5,3
28312,NC,34.93,-78.72,28312,83834.5,33114.100807661984,Upper Medium Income,Moderate Inequality,4,2
28314,NC,35.05,-78.87,28314,190659.0,74647.67284517315,High Income,High Inequality,5,3
28731,NC,35.27,-82.44,28731,60256.16666666666,43565.07272766416,Upper Medium Income,High Inequality,4,3
28732,NC,35.43,-82.5,28732,132658.0,101335.5897658863,Upper Medium Income,High Inequality,4,3
28043,NC,35.33,-81.86,28043,62578.833333333336,21735.85888265441,Upper Medium Income,Moderate Inequality,4,2
28734,NC,35.18,-83.38,28734,110316.66666666669,33084.12359828603,Upper Medium Income,Moderate Inequality,4,2
28441,NC,34.78,-78.39,28441,8712.5,5293.55055704581,Lower Medium Income,Low Inequality,3,1
28052,NC,35.25,-81.17,28052,97432.5,46537.68343504004,Upper Medium Income,High Inequality,4,3
28054,NC,35.25,-81.17,28054,147977.66666666666,45473.86883768157,High Income,High Inequality,5,3
28056,NC,35.25,-81.17,28056,190072.16666666663,108721.94685051712,High Income,High Inequality,5,3
28735,NC,35.47,-82.3,28735,1420.3333333333333,1479.5748939025243,Lower Medium Income,Low Inequality,3,1
28343,NC,34.75,-79.6,28343,3931.3333333333335,2216.346783936726,Lower Medium Income,Low Inequality,3,1
28736,NC,35.19,-83.08,28736,6911.5,9263.24318475986,Lower Medium Income,Moderate Inequality,3,2
28528,NC,34.72,-76.54,28528,2346.6666666666665,1896.571186817586,Lower Medium Income,Low Inequality,3,1
28344,NC,35.21,-78.68,28344,10235.0,6747.861794672443,Lower Medium Income,Low Inequality,3,1
28071,NC,35.52,-80.33,28071,14451.5,6163.040215672781,Upper Medium Income,Low Inequality,4,1
28529,NC,35.13,-76.89,28529,7907.0,6480.660398447059,Lower Medium Income,Low Inequality,3,1
28740,NC,36.01,-82.31,28740,7651.666666666667,4823.791192274669,Lower Medium Income,Low Inequality,3,1
28530,NC,35.37,-77.43,28530,22323.33333333333,9563.367140639675,Upper Medium Income,Moderate Inequality,4,2
28073,NC,35.17,-81.45,28073,15533.833333333334,9118.79986438274,Upper Medium Income,Moderate Inequality,4,2
28442,NC,34.29,-78.59,28442,4278.833333333333,2450.537199608826,Lower Medium Income,Low Inequality,3,1
28345,NC,34.88,-79.7,28345,33789.5,13176.628654553486,Upper Medium Income,Moderate Inequality,4,2
28443,NC,34.36,-77.71,28443,169811.66666666666,133500.4307763337,High Income,High Inequality,5,3
28531,NC,34.69,-76.55,28531,7223.833333333333,4246.068130243163,Lower Medium Income,Low Inequality,3,1
28444,NC,34.72,-78.2,28444,8544.0,2977.862589173651,Lower Medium Income,Low Inequality,3,1
28075,NC,35.32,-80.66,28075,169636.5,171475.91038597812,High Income,High Inequality,5,3
28532,NC,34.9,-76.89,28532,78198.83333333333,33499.23428030358,Upper Medium Income,Moderate Inequality,4,2
28904,NC,35.04,-83.81,28904,40528.333333333336,17574.6122422848,Upper Medium Income,Moderate Inequality,4,2
28739,NC,35.32,-82.46,28739,124851.0,83151.29220403012,Upper Medium Income,High Inequality,4,3
28791,NC,35.32,-82.46,28791,78547.83333333333,44280.30681202048,Upper Medium Income,High Inequality,4,3
28792,NC,35.32,-82.46,28792,139515.66666666666,44433.057908123614,Upper Medium Income,High Inequality,4,3
28741,NC,35.05,-83.19,28741,37750.5,50799.45127951679,Upper Medium Income,High Inequality,4,3
28347,NC,35.03,-79.54,28347,2352.5,1958.7913365134125,Lower Medium Income,Low Inequality,3,1
28363,NC,34.99,-79.64,28363,3125.333333333333,1971.3117122024785,Lower Medium Income,Low Inequality,3,1
28445,NC,34.49,-77.55,28445,65510.333333333336,40041.66479889,Upper Medium Income,High Inequality,4,3
28538,NC,35.42,-77.58,28538,7365.333333333333,4921.6777491691455,Lower Medium Income,Low Inequality,3,1
28348,NC,34.97,-78.95,28348,141310.16666666666,65126.43140052023,High Income,High Inequality,5,3
28742,NC,35.39,-82.64,28742,16097.0,8983.867140602648,Upper Medium Income,Moderate Inequality,4,2
28759,NC,35.39,-82.57,28759,48922.5,34627.35531194954,Upper Medium Income,Moderate Inequality,4,2
28743,NC,35.89,-82.82,28743,7274.666666666667,2125.0240155505694,Lower Medium Income,Low Inequality,3,1
28539,NC,34.66,-77.23,28539,66125.83333333333,28011.55150588176,Upper Medium Income,Moderate Inequality,4,2
28078,NC,35.41,-80.84,28078,571783.5,583593.744946174,Very High Income,High Inequality,6,3
28079,NC,35.07,-80.67,28079,221204.66666666663,152786.82476007764,Very High Income,High Inequality,6,3
28080,NC,35.44,-81.15,28080,46511.0,26789.46414544345,Upper Medium Income,Moderate Inequality,4,2
28447,NC,34.6,-78.25,28447,4257.0,3354.51671630952,Lower Medium Income,Low Inequality,3,1
28540,NC,34.76,-77.4,28540,175010.33333333334,55829.49670081817,High Income,High Inequality,5,3
28543,NC,34.73,-77.37,28543,10231.833333333334,9821.002075484288,Lower Medium Income,Moderate Inequality,3,2
28544,NC,34.73,-77.3,28544,12597.166666666666,10324.034393911455,Upper Medium Income,Moderate Inequality,4,2
28546,NC,34.76,-77.4,28546,177977.16666666666,61650.90601902512,High Income,High Inequality,5,3
28547,NC,34.68,-77.34,28547,20306.666666666668,14449.752200874129,Upper Medium Income,Moderate Inequality,4,2
28081,NC,35.49,-80.62,28081,124638.66666666669,46713.73049828784,Upper Medium Income,High Inequality,4,3
28083,NC,35.49,-80.62,28083,86585.66666666667,38077.4420026696,Upper Medium Income,Moderate Inequality,4,2
28448,NC,34.46,-78.32,28448,2917.5,1870.983992448893,Lower Medium Income,Low Inequality,3,1
28349,NC,34.96,-77.96,28349,11929.166666666666,2706.7732388707163,Upper Medium Income,Low Inequality,4,1
28086,NC,35.24,-81.34,28086,108523.66666666669,34711.21787933501,Upper Medium Income,Moderate Inequality,4,2
28501,NC,35.27,-77.59,28501,46164.66666666666,18334.28028221088,Upper Medium Income,Moderate Inequality,4,2
28504,NC,35.27,-77.59,28504,80204.83333333333,23793.96278400609,Upper Medium Income,Moderate Inequality,4,2
28449,NC,33.99,-77.91,28449,20886.33333333333,24003.550392945348,Upper Medium Income,Moderate Inequality,4,2
28551,NC,35.3,-77.78,28551,47644.5,16913.33505551167,Upper Medium Income,Moderate Inequality,4,2
28745,NC,35.52,-82.97,28745,9062.666666666666,5908.519329465435,Lower Medium Income,Low Inequality,3,1
28746,NC,35.44,-82.2,28746,18406.5,16234.44171814972,Upper Medium Income,Moderate Inequality,4,2
28747,NC,35.13,-82.93,28747,9814.833333333334,6351.2440487408985,Lower Medium Income,Low Inequality,3,1
28450,NC,34.31,-78.51,28450,10734.333333333334,5943.742547138685,Upper Medium Income,Low Inequality,4,1
28088,NC,35.54,-80.61,28088,15122.5,6532.391682990236,Upper Medium Income,Low Inequality,4,1
28351,NC,34.8,-79.54,28351,13393.0,8023.329483450122,Upper Medium Income,Moderate Inequality,4,2
28352,NC,34.76,-79.47,28352,68139.66666666667,18384.292879158194,Upper Medium Income,Moderate Inequality,4,2
28090,NC,35.41,-81.56,28090,25264.33333333333,10785.135839045635,Upper Medium Income,Moderate Inequality,4,2
28748,NC,35.65,-82.68,28748,51123.333333333336,19336.93926831924,Upper Medium Income,Moderate Inequality,4,2
28451,NC,34.24,-78.0,28451,248509.5,144516.58450122605,Very High Income,High Inequality,6,3
28091,NC,34.96,-79.98,28091,5855.666666666667,3530.246884662129,Lower Medium Income,Low Inequality,3,1
28092,NC,35.47,-81.24,28092,152002.0,59442.49391134258,High Income,High Inequality,5,3
28356,NC,35.25,-78.74,28356,24157.83333333333,12047.518788807372,Upper Medium Income,Moderate Inequality,4,2
28097,NC,35.25,-80.43,28097,36414.0,21115.601748470253,Upper Medium Income,Moderate Inequality,4,2
28452,NC,34.0,-78.54,28452,1567.1666666666667,1258.493451181478,Lower Medium Income,Low Inequality,3,1
28098,NC,35.26,-81.1,28098,15174.333333333334,6273.662460370869,Upper Medium Income,Low Inequality,4,1
28357,NC,34.88,-79.07,28357,8209.833333333334,4830.077490751744,Lower Medium Income,Low Inequality,3,1
28358,NC,34.63,-79.01,28358,104200.5,27025.96121324828,Upper Medium Income,Moderate Inequality,4,2
28360,NC,34.63,-79.01,28360,34951.666666666664,13075.790311360406,Upper Medium Income,Moderate Inequality,4,2
28101,NC,35.26,-81.08,28101,5663.833333333333,5033.495740205475,Lower Medium Income,Low Inequality,3,1
28751,NC,35.51,-83.09,28751,19927.33333333333,7597.191551268578,Upper Medium Income,Moderate Inequality,4,2
28453,NC,34.89,-78.05,28453,9656.833333333334,5973.359001990979,Lower Medium Income,Low Inequality,3,1
28454,NC,34.66,-77.69,28454,10695.0,6943.063012820782,Upper Medium Income,Moderate Inequality,4,2
28905,NC,35.17,-83.92,28905,9922.833333333334,6241.750024365495,Lower Medium Income,Low Inequality,3,1
28752,NC,35.68,-82.0,28752,100163.66666666669,34918.308994948005,Upper Medium Income,Moderate Inequality,4,2
28753,NC,35.79,-82.68,28753,42144.333333333336,11402.991198219292,Upper Medium Income,Moderate Inequality,4,2
28553,NC,34.73,-76.51,28553,1858.5,1413.8866644819875,Lower Medium Income,Low Inequality,3,1
28754,NC,35.82,-82.55,28754,32618.666666666668,14069.895574120892,Upper Medium Income,Moderate Inequality,4,2
28103,NC,34.98,-80.36,28103,44191.0,22330.167639316995,Upper Medium Income,Moderate Inequality,4,2
28104,NC,35.12,-80.71,28104,341788.3333333333,446499.3481521184,Very High Income,High Inequality,6,3
28105,NC,35.12,-80.71,28105,307862.3333333333,247040.28753275584,Very High Income,High Inequality,6,3
28364,NC,34.73,-79.35,28364,31169.83333333333,14929.23220285178,Upper Medium Income,Moderate Inequality,4,2
28555,NC,34.9,-77.23,28555,17891.833333333332,10622.57897907409,Upper Medium Income,Moderate Inequality,4,2
28556,NC,35.11,-76.69,28556,4894.666666666667,6133.608584403366,Lower Medium Income,Low Inequality,3,1
28107,NC,35.22,-80.5,28107,52390.0,33936.37691917038,Upper Medium Income,Moderate Inequality,4,2
28756,NC,35.29,-82.16,28756,19675.0,10920.971824888113,Upper Medium Income,Moderate Inequality,4,2
28110,NC,34.98,-80.54,28110,251073.5,113411.027782575,Very High Income,High Inequality,6,3
28112,NC,34.98,-80.54,28112,110379.33333333331,40448.189015908574,Upper Medium Income,High Inequality,4,3
28114,NC,35.29,-81.69,28114,21005.166666666668,9755.92956958314,Upper Medium Income,Moderate Inequality,4,2
