zipcode,relative_income,relative_income_dispersion,income_category,inequality_category
84108,256354.66666666663,409607.5646628937,Very High Income,High Inequality
84109,263546.8333333333,337591.5101701562,Very High Income,High Inequality
84111,70440.66666666667,48227.65715506681,Upper Medium Income,High Inequality
84112,1167.4,1132.7739403782205,Lower Medium Income,Low Inequality
84115,108079.0,43473.07157310144,Upper Medium Income,High Inequality
84116,114884.83333333331,61626.35350697513,Upper Medium Income,High Inequality
84117,342543.1666666667,532534.8638676783,Very High Income,High Inequality
84118,149341.16666666666,80416.3691108139,High Income,High Inequality
84119,163837.5,91123.06163589984,High Income,High Inequality
84120,186787.16666666663,84191.37966660642,High Income,High Inequality
84121,414214.5,491672.6408807999,Very High Income,High Inequality
84123,182942.5,75962.56278654638,High Income,High Inequality
84124,227810.8333333333,295523.815609109,Very High Income,High Inequality
84128,128491.33333333331,65286.93251077636,Upper Medium Income,High Inequality
84302,119777.5,59195.46999475551,Upper Medium Income,High Inequality
84306,2580.833333333333,2721.950654708249,Lower Medium Income,Low Inequality
84307,7056.333333333333,5481.689180049036,Lower Medium Income,Low Inequality
84308,1197.6666666666667,1799.7033829680563,Lower Medium Income,Low Inequality
84309,2923.6666666666665,2773.2868345460893,Lower Medium Income,Low Inequality
84310,51883.16666666666,65016.98358249686,Upper Medium Income,High Inequality
84311,4487.333333333333,4421.93503645934,Lower Medium Income,Low Inequality
84312,18305.0,9874.294060843033,Upper Medium Income,Moderate Inequality
84314,8066.333333333333,6163.948528878763,Lower Medium Income,Low Inequality
84315,58547.0,49937.011973084656,Upper Medium Income,High Inequality
84317,27201.166666666668,35589.33199382459,Upper Medium Income,Moderate Inequality
84318,34246.166666666664,27885.25016145036,Upper Medium Income,Moderate Inequality
84319,41930.833333333336,20460.49230509048,Upper Medium Income,Moderate Inequality
84320,10563.166666666666,4544.5154820582,Upper Medium Income,Low Inequality
84321,192206.66666666663,81672.56096307172,High Income,High Inequality
84324,8377.833333333334,7277.267603068247,Lower Medium Income,Moderate Inequality
84325,16500.5,14691.460523038546,Upper Medium Income,Moderate Inequality
84328,12518.0,10618.168693329371,Upper Medium Income,Moderate Inequality
84331,1248.6666666666667,1282.2111630564862,Lower Medium Income,Low Inequality
84332,56478.333333333336,48660.047084509344,Upper Medium Income,High Inequality
84333,13671.0,7714.715678493927,Upper Medium Income,Moderate Inequality
84335,74724.83333333333,39128.30388563586,Upper Medium Income,High Inequality
84337,63271.333333333336,33200.247750079616,Upper Medium Income,Moderate Inequality
84338,1880.3333333333333,1201.4975100542931,Lower Medium Income,Low Inequality
84339,39057.16666666666,33655.1164099408,Upper Medium Income,Moderate Inequality
84340,22491.166666666668,16903.385736788554,Upper Medium Income,Moderate Inequality
84341,122625.5,82150.71527564444,Upper Medium Income,High Inequality
84401,203119.8333333333,92582.70374625418,High Income,High Inequality
84403,211132.8333333333,132613.32591171472,Very High Income,High Inequality
84404,286601.5,131020.63204663608,Very High Income,High Inequality
84405,175105.0,87873.7418117608,High Income,High Inequality
84414,229179.5,185566.0062131532,Very High Income,High Inequality
84501,52439.66666666666,24748.842410639463,Upper Medium Income,Moderate Inequality
84511,15237.5,7450.505291589289,Upper Medium Income,Moderate Inequality
84520,2520.333333333333,1434.607216859955,Lower Medium Income,Low Inequality
84521,2131.5,1872.6856383280133,Lower Medium Income,Low Inequality
84525,3505.0,2089.430831590268,Lower Medium Income,Low Inequality
84526,15417.333333333334,6778.835140838481,Upper Medium Income,Low Inequality
84532,53945.5,21459.895365541743,Upper Medium Income,Moderate Inequality
84535,9100.666666666666,4527.2364933441095,Lower Medium Income,Low Inequality
84542,6389.0,4592.706565849815,Lower Medium Income,Low Inequality
84601,113492.5,35199.641008112565,Upper Medium Income,Moderate Inequality
84604,260077.0,309861.67913248,Very High Income,High Inequality
84606,73337.66666666667,15300.620741220491,Upper Medium Income,Moderate Inequality
84621,1439.5,1773.8076276755603,Lower Medium Income,Low Inequality
84623,1273.6666666666667,1904.8824285678804,Lower Medium Income,Low Inequality
84624,22878.0,16770.39527262253,Upper Medium Income,Moderate Inequality
84627,18203.33333333333,7598.499974775723,Upper Medium Income,Moderate Inequality
84629,13961.833333333334,6504.756826097857,Upper Medium Income,Low Inequality
84630,1124.3333333333333,1342.1574671649623,Lower Medium Income,Low Inequality
84631,12219.666666666666,4270.020405884106,Upper Medium Income,Low Inequality
84635,2830.6666666666665,1900.7416096531024,Lower Medium Income,Low Inequality
84642,14164.166666666666,5741.95605753533,Upper Medium Income,Low Inequality
84645,13761.0,9775.964259345468,Upper Medium Income,Moderate Inequality
84647,16706.666666666668,6288.81765252155,Upper Medium Income,Low Inequality
84648,36172.16666666666,19522.0842679942,Upper Medium Income,Moderate Inequality
84651,136597.0,68904.95737463307,Upper Medium Income,High Inequality
84653,73093.66666666667,63469.555324318026,Upper Medium Income,High Inequality
84654,12493.333333333334,5296.876047885835,Upper Medium Income,Low Inequality
84655,69112.66666666667,39356.83280787044,Upper Medium Income,High Inequality
84660,230146.5,136879.265241672,Very High Income,High Inequality
84663,176672.66666666666,92087.95692742166,High Income,High Inequality
84664,109176.16666666669,139416.02364494072,Upper Medium Income,High Inequality
84667,1457.3333333333333,1849.2435931122395,Lower Medium Income,Low Inequality
84701,34344.166666666664,12992.995627131822,Upper Medium Income,Moderate Inequality
84713,17493.666666666668,5526.1317634188445,Upper Medium Income,Low Inequality
84714,1665.5,1763.6032150118122,Lower Medium Income,Low Inequality
84720,97175.83333333331,45285.287842374,Upper Medium Income,High Inequality
84721,104412.5,35518.29910201219,Upper Medium Income,Moderate Inequality
84722,2470.5,1590.0857524045678,Lower Medium Income,Low Inequality
84724,3697.1666666666665,2145.4425572983,Lower Medium Income,Low Inequality
84737,111183.16666666669,55386.39282501314,Upper Medium Income,High Inequality
84738,59881.16666666666,45669.399538056845,Upper Medium Income,High Inequality
84739,1363.6666666666667,1410.8265189833464,Lower Medium Income,Low Inequality
84741,28744.5,13019.784387615642,Upper Medium Income,Moderate Inequality
84742,2617.6666666666665,2882.0928275589367,Lower Medium Income,Low Inequality
84744,1119.1666666666667,1727.6034749521275,Lower Medium Income,Low Inequality
84745,15466.0,5173.201987164236,Upper Medium Income,Low Inequality
84747,4017.1666666666665,3338.7250510736376,Lower Medium Income,Low Inequality
84751,7034.333333333333,5683.098544514838,Lower Medium Income,Low Inequality
84754,18062.666666666668,8327.747826793668,Upper Medium Income,Moderate Inequality
84757,10530.333333333334,7440.069184266143,Upper Medium Income,Moderate Inequality
84762,1810.3333333333333,2750.9857627160973,Lower Medium Income,Low Inequality
84765,50617.333333333336,45564.13086482246,Upper Medium Income,High Inequality
84770,217069.3333333333,118266.02647365246,Very High Income,High Inequality
84773,1817.3333333333333,2624.554793992053,Lower Medium Income,Low Inequality
84774,8933.833333333334,5157.526981671223,Lower Medium Income,Low Inequality
84775,2101.833333333333,2436.878447248994,Lower Medium Income,Low Inequality
84779,3429.1666666666665,3858.31685669628,Lower Medium Income,Low Inequality
84780,178339.16666666666,132107.27796668382,High Income,High Inequality
84781,1822.3333333333333,2946.432600054966,Lower Medium Income,Low Inequality
84782,3940.3333333333335,3848.436236533829,Lower Medium Income,Low Inequality
84783,7228.166666666667,6421.345043420939,Lower Medium Income,Low Inequality
84790,347821.8333333333,288107.38414793654,Very High Income,High Inequality
85003,65823.66666666667,60692.55264582852,Upper Medium Income,High Inequality
85004,62629.66666666666,41932.3735014686,Upper Medium Income,High Inequality
85006,78001.16666666667,26302.06759489958,Upper Medium Income,Moderate Inequality
85007,58933.16666666666,34265.492842897605,Upper Medium Income,Moderate Inequality
85008,175276.83333333334,84592.09549695921,High Income,High Inequality
85009,99375.33333333331,79658.10702914467,Upper Medium Income,High Inequality
85012,97168.33333333331,128108.09439167638,Upper Medium Income,High Inequality
85013,151629.66666666666,109374.81186940012,High Income,High Inequality
85014,164450.33333333334,101630.67502612912,High Income,High Inequality
85015,117170.66666666669,55003.72029478248,Upper Medium Income,High Inequality
85016,461721.1666666667,649076.469636488,Very High Income,High Inequality
85017,76783.16666666667,65069.43027080126,Upper Medium Income,High Inequality
85018,599633.0,1058503.572652639,Very High Income,High Inequality
85019,66800.83333333333,49364.22828898135,Upper Medium Income,High Inequality
85020,236194.5,196732.68651726385,Very High Income,High Inequality
85021,224996.0,207974.55408486875,Very High Income,High Inequality
85022,278793.3333333333,145175.78904578637,Very High Income,High Inequality
85023,184281.3333333333,92136.92181675414,High Income,High Inequality
85024,164357.0,101563.60204719011,High Income,High Inequality
85027,179470.0,63743.908003824174,High Income,High Inequality
85028,234550.5,296363.5552572212,Very High Income,High Inequality
85029,156743.16666666666,68826.30979041857,High Income,High Inequality
85031,71104.0,59681.42376317777,Upper Medium Income,High Inequality
85032,324162.8333333333,135429.29247310813,Very High Income,High Inequality
85033,133481.5,118049.28591863654,Upper Medium Income,High Inequality
85034,17661.833333333332,6855.061849951951,Upper Medium Income,Moderate Inequality
85035,117502.0,109260.78105889595,Upper Medium Income,High Inequality
85037,157870.16666666666,99624.03969608272,High Income,High Inequality
85040,92857.83333333331,52765.02611926451,Upper Medium Income,High Inequality
85041,213595.3333333333,96774.61621038168,Very High Income,High Inequality
85042,200172.66666666663,72574.359600803,High Income,High Inequality
85043,122177.16666666669,61277.45982795523,Upper Medium Income,High Inequality
85044,303880.6666666667,229505.065587378,Very High Income,High Inequality
85045,84848.33333333333,107238.74422925078,Upper Medium Income,High Inequality
85048,332716.5,369594.7167672991,Very High Income,High Inequality
85050,326887.1666666667,394036.367620765,Very High Income,High Inequality
85051,132543.33333333334,77854.96547213072,Upper Medium Income,High Inequality
85053,118756.33333333331,52855.23405176319,Upper Medium Income,High Inequality
85054,88908.66666666667,78110.30736763662,Upper Medium Income,High Inequality
85083,172300.33333333334,188154.61068139324,High Income,High Inequality
85085,235215.3333333333,224059.7665031959,Very High Income,High Inequality
85086,321334.3333333333,305617.24979108537,Very High Income,High Inequality
85087,71120.16666666667,61906.48651447332,Upper Medium Income,High Inequality
85118,97230.16666666669,76329.68491331971,Upper Medium Income,High Inequality
85119,99146.33333333331,40364.34536402971,Upper Medium Income,High Inequality
85120,93796.0,44760.123315290366,Upper Medium Income,High Inequality
85122,207541.8333333333,89560.79021405888,Very High Income,High Inequality
85128,50723.66666666666,24890.321288940137,Upper Medium Income,Moderate Inequality
85131,38921.833333333336,15523.365413680973,Upper Medium Income,Moderate Inequality
85132,105544.66666666669,50161.32674348503,Upper Medium Income,High Inequality
85137,6812.666666666667,4577.767694703027,Lower Medium Income,Low Inequality
85138,218348.0,123035.68305658322,Very High Income,High Inequality
85139,78167.16666666667,35968.63575626224,Upper Medium Income,Moderate Inequality
85140,232541.3333333333,134213.48673910036,Very High Income,High Inequality
85141,571.5,1130.5053294876589,Lower Medium Income,Low Inequality
85142,588368.8333333334,511651.3210440941,Very High Income,High Inequality
85143,167959.83333333334,90407.99047742775,High Income,High Inequality
85145,10703.333333333334,7881.452065873817,Upper Medium Income,Moderate Inequality
85172,5401.5,3816.7085165100048,Lower Medium Income,Low Inequality
85173,7981.0,4909.190116505981,Lower Medium Income,Low Inequality
85192,3274.6666666666665,1917.3610684132152,Lower Medium Income,Low Inequality
85193,10648.166666666666,7205.73703146782,Upper Medium Income,Moderate Inequality
85194,40920.333333333336,24615.76940635142,Upper Medium Income,Moderate Inequality
85201,159610.33333333334,77504.3512163457,High Income,High Inequality
85202,164971.33333333334,71364.4890703119,High Income,High Inequality
85203,161435.16666666666,66723.83636577461,High Income,High Inequality
85204,211420.5,89340.3381743096,Very High Income,High Inequality
85205,253137.3333333333,155491.85312635085,Very High Income,High Inequality
85206,169678.83333333334,62335.39348850433,High Income,High Inequality
85207,384137.1666666667,372160.59982132266,Very High Income,High Inequality
85208,132785.83333333334,54386.00805139744,Upper Medium Income,High Inequality
85209,220342.8333333333,123548.6050530991,Very High Income,High Inequality
85210,135828.16666666666,62585.03149928637,Upper Medium Income,High Inequality
85212,330859.6666666667,298659.6331141299,Very High Income,High Inequality
85213,242986.8333333333,219394.51494457808,Very High Income,High Inequality
